,State,Step,Susceptible,Infected,Removed,Dead,GDP Drop
47,Pennsylvania,47,4300000,10000,8455000,35000,0.007796874999999944
48,Pennsylvania,48,4300000,10000,8455000,35000,0.007781249999999944
49,Pennsylvania,49,4275000,15000,8475000,35000,0.0077656249999999444
50,Pennsylvania,50,4265000,20000,8480000,35000,0.007734374999999944
51,Pennsylvania,51,4270000,20000,8475000,35000,0.007734374999999944
52,Pennsylvania,52,4260000,10000,8495000,35000,0.007718749999999945
53,Pennsylvania,53,4260000,10000,8495000,35000,0.007703124999999945
54,Pennsylvania,54,4265000,10000,8490000,35000,0.007703124999999945
55,Pennsylvania,55,4250000,15000,8500000,35000,0.007671874999999946
56,Pennsylvania,56,4265000,15000,8485000,35000,0.007671874999999946
57,Pennsylvania,57,4240000,20000,8505000,35000,0.007656249999999946
58,Pennsylvania,58,4255000,5000,8505000,35000,0.007640624999999947
59,Pennsylvania,59,4275000,0,8490000,35000,0.007640624999999947
60,Pennsylvania,60,4295000,5000,8465000,35000,0.007640624999999947
61,Pennsylvania,61,4295000,15000,8455000,35000,0.007609374999999948
62,Pennsylvania,62,4280000,10000,8475000,35000,0.007578124999999948
63,Pennsylvania,63,4260000,25000,8480000,35000,0.007562499999999949
64,Pennsylvania,64,4265000,20000,8480000,35000,0.007546874999999949
65,Pennsylvania,65,4245000,25000,8495000,35000,0.007515624999999951
66,Pennsylvania,66,4265000,5000,8495000,35000,0.007499999999999951
67,Pennsylvania,67,4280000,10000,8475000,35000,0.007468749999999952
68,Pennsylvania,68,4290000,20000,8455000,35000,0.007468749999999952
69,Pennsylvania,69,4300000,20000,8445000,35000,0.007453124999999951
70,Pennsylvania,70,4290000,20000,8455000,35000,0.007453124999999951
71,Pennsylvania,71,4295000,20000,8450000,35000,0.007453124999999951
72,Pennsylvania,72,4325000,0,8440000,35000,0.007437499999999951
73,Pennsylvania,73,4335000,10000,8420000,35000,0.007374999999999954
74,Pennsylvania,74,4355000,10000,8400000,35000,0.007374999999999954
75,Pennsylvania,75,4360000,15000,8390000,35000,0.007374999999999954
76,Pennsylvania,76,4355000,15000,8395000,35000,0.007374999999999954
77,Pennsylvania,77,4360000,25000,8380000,35000,0.0073593749999999545
78,Pennsylvania,78,4385000,15000,8365000,35000,0.0073437499999999545
79,Pennsylvania,79,4410000,20000,8335000,35000,0.0073281249999999545
80,Pennsylvania,80,4445000,15000,8305000,35000,0.007265624999999956
81,Pennsylvania,81,4410000,55000,8300000,35000,0.007203124999999959
82,Pennsylvania,82,4450000,5000,8310000,35000,0.0071874999999999595
83,Pennsylvania,83,4470000,25000,8270000,35000,0.007140624999999959
84,Pennsylvania,84,4515000,15000,8235000,35000,0.0070937499999999595
85,Pennsylvania,85,4570000,30000,8165000,35000,0.007015624999999961
86,Pennsylvania,86,4610000,25000,8130000,35000,0.006937499999999963
87,Pennsylvania,87,4610000,40000,8115000,35000,0.006874999999999963
88,Pennsylvania,88,4635000,30000,8100000,35000,0.006843749999999964
89,Pennsylvania,89,4735000,30000,8000000,35000,0.006781249999999965
90,Pennsylvania,90,4735000,40000,7990000,35000,0.006687499999999966
91,Pennsylvania,91,4760000,30000,7975000,35000,0.006640624999999967
92,Pennsylvania,92,4770000,45000,7950000,35000,0.006578124999999968
93,Pennsylvania,93,4805000,40000,7920000,35000,0.006515624999999968
94,Pennsylvania,94,4875000,25000,7865000,35000,0.006453124999999969
95,Pennsylvania,95,4925000,30000,7810000,35000,0.006437499999999969
96,Pennsylvania,96,4980000,30000,7755000,35000,0.006437499999999969
97,Pennsylvania,97,5020000,25000,7720000,35000,0.006390624999999972
98,Pennsylvania,98,5065000,30000,7670000,35000,0.006343749999999972
99,Pennsylvania,99,5085000,45000,7635000,35000,0.006312499999999971
0,Illinois,0,6820000,950000,4895000,5000,0.04096290449881622
1,Illinois,1,6585000,1180000,4900000,5000,0.037269139700078946
2,Illinois,2,6415000,1350000,4900000,5000,0.03455406471981057
3,Illinois,3,6225000,1540000,4900000,5000,0.032170481452249294
4,Illinois,4,6035000,1730000,4900000,5000,0.0298973954222571
5,Illinois,5,5905000,1850000,4910000,5000,0.02770323599052846
6,Illinois,6,5750000,1980000,4935000,5000,0.025856353591159814
7,Illinois,7,5600000,2130000,4935000,5000,0.024388318863456576
8,Illinois,8,5480000,2240000,4945000,5000,0.023141278610891488
9,Illinois,9,5375000,2315000,4975000,5000,0.02213101815311724
10,Illinois,10,5180000,2465000,5020000,5000,0.021168113654301157
11,Illinois,11,5055000,2520000,5090000,5000,0.02034727703235958
12,Illinois,12,4955000,2580000,5130000,5000,0.01971586424625068
13,Illinois,13,4840000,2590000,5235000,5000,0.01919494869771083
14,Illinois,14,4745000,2555000,5365000,5000,0.018642462509865537
15,Illinois,15,4640000,2520000,5500000,10000,0.018295185477505638
16,Illinois,16,4585000,2475000,5600000,10000,0.017837411207576682
17,Illinois,17,4470000,2390000,5800000,10000,0.01747434885556406
18,Illinois,18,4385000,2225000,6050000,10000,0.01728492501973139
19,Illinois,19,4315000,2040000,6305000,10000,0.01704814522494055
20,Illinois,20,4235000,1910000,6515000,10000,0.016874506708760603
21,Illinois,21,4180000,1750000,6730000,10000,0.016811365430149713
22,Illinois,22,4115000,1590000,6955000,10000,0.01662194159431704
23,Illinois,23,4065000,1420000,7175000,10000,0.01655880031570615
24,Illinois,24,4030000,1280000,7350000,10000,0.01649565903709526
25,Illinois,25,3970000,1180000,7505000,15000,0.016464088397789813
26,Illinois,26,3885000,1020000,7750000,15000,0.016400947119178926
27,Illinois,27,3850000,870000,7930000,20000,0.016353591160220757
28,Illinois,28,3830000,690000,8130000,20000,0.01630623520126259
29,Illinois,29,3800000,600000,8250000,20000,0.016227308602998976
30,Illinois,30,3785000,500000,8365000,20000,0.016211523283346255
31,Illinois,31,3740000,410000,8500000,20000,0.016211523283346255
32,Illinois,32,3695000,265000,8690000,20000,0.016211523283346255
33,Illinois,33,3645000,230000,8775000,20000,0.016211523283346255
34,Illinois,34,3605000,180000,8865000,20000,0.016195737963693533
35,Illinois,35,3535000,145000,8970000,20000,0.016195737963693533
36,Illinois,36,3510000,100000,9040000,20000,0.016195737963693533
37,Illinois,37,3465000,90000,9095000,20000,0.016195737963693533
38,Illinois,38,3460000,55000,9135000,20000,0.016195737963693533
39,Illinois,39,3425000,45000,9175000,25000,0.016179952644040808
40,Illinois,40,3405000,40000,9200000,25000,0.016179952644040808
41,Illinois,41,3390000,25000,9230000,25000,0.016179952644040808
42,Illinois,42,3375000,15000,9255000,25000,0.016148382004735364
43,Illinois,43,3355000,20000,9270000,25000,0.016148382004735364
44,Illinois,44,3335000,35000,9275000,25000,0.016132596685082642
45,Illinois,45,3320000,15000,9310000,25000,0.016132596685082642
46,Illinois,46,3305000,10000,9330000,25000,0.016116811365429917
47,Illinois,47,3290000,10000,9345000,25000,0.016101026045777195
48,Illinois,48,3280000,5000,9360000,25000,0.016069455406471752
49,Illinois,49,3250000,25000,9370000,25000,0.01600631412786086
50,Illinois,50,3245000,20000,9380000,25000,0.01600631412786086
51,Illinois,51,3230000,0,9415000,25000,0.015974743488555414
52,Illinois,52,3230000,5000,9410000,25000,0.015958958168902693
53,Illinois,53,3210000,15000,9420000,25000,0.015958958168902693
54,Illinois,54,3220000,10000,9415000,25000,0.015958958168902693
55,Illinois,55,3245000,5000,9395000,25000,0.01594317284924997
56,Illinois,56,3290000,5000,9350000,25000,0.015911602209944524
57,Illinois,57,3300000,5000,9340000,25000,0.015895816890291802
58,Illinois,58,3255000,20000,9370000,25000,0.015848460931333633
59,Illinois,59,3275000,5000,9365000,25000,0.01581689029202819
60,Illinois,60,3280000,5000,9360000,25000,0.0157537490134173
61,Illinois,61,3285000,15000,9345000,25000,0.015722178374111852
62,Illinois,62,3295000,10000,9340000,25000,0.01570639305445913
63,Illinois,63,3305000,10000,9330000,25000,0.01562746645619552
64,Illinois,64,3315000,15000,9315000,25000,0.015564325177584626
65,Illinois,65,3300000,20000,9325000,25000,0.015501183898973736
66,Illinois,66,3315000,15000,9315000,25000,0.015485398579321014
67,Illinois,67,3290000,15000,9340000,25000,0.015453827940015569
68,Illinois,68,3300000,5000,9340000,25000,0.015422257300710123
69,Illinois,69,3315000,15000,9315000,25000,0.015359116022099233
70,Illinois,70,3310000,0,9335000,25000,0.015295974743488342
71,Illinois,71,3340000,20000,9285000,25000,0.015232833464877454
72,Illinois,72,3360000,15000,9270000,25000,0.015201262825572008
73,Illinois,73,3405000,10000,9230000,25000,0.015169692186266563
74,Illinois,74,3440000,15000,9190000,25000,0.015074980268350227
75,Illinois,75,3445000,15000,9185000,25000,0.014996053670086612
76,Illinois,76,3485000,0,9160000,25000,0.014948697711128445
77,Illinois,77,3550000,15000,9080000,25000,0.014822415153906662
78,Illinois,78,3595000,0,9050000,25000,0.014696132596684881
79,Illinois,79,3625000,20000,9000000,25000,0.014648776637726717
80,Illinois,80,3665000,20000,8960000,25000,0.014522494080504936
81,Illinois,81,3720000,5000,8920000,25000,0.014411996842935877
82,Illinois,82,3770000,5000,8870000,25000,0.014348855564324987
83,Illinois,83,3815000,20000,8810000,25000,0.014317284925019541
84,Illinois,84,3815000,35000,8795000,25000,0.014222573007103202
85,Illinois,85,3870000,30000,8745000,25000,0.014159431728492315
86,Illinois,86,3910000,25000,8710000,25000,0.014080505130228701
87,Illinois,87,3930000,35000,8680000,25000,0.014033149171270534
88,Illinois,88,3950000,50000,8645000,25000,0.013970007892659644
89,Illinois,89,4020000,35000,8590000,25000,0.013938437253354198
90,Illinois,90,4085000,30000,8530000,25000,0.013764798737174249
91,Illinois,91,4100000,25000,8520000,25000,0.013685872138910636
92,Illinois,92,4155000,15000,8475000,25000,0.013638516179952468
93,Illinois,93,4200000,25000,8420000,25000,0.013543804262036132
94,Illinois,94,4295000,5000,8345000,25000,0.013401736385161626
95,Illinois,95,4370000,25000,8250000,25000,0.013291239147592568
96,Illinois,96,4440000,30000,8170000,30000,0.013133385951065342
97,Illinois,97,4505000,35000,8100000,30000,0.012991318074190837
98,Illinois,98,4580000,10000,8050000,30000,0.01288082083662178
99,Illinois,99,4635000,45000,7960000,30000,0.012722967640094554
0,Ohio,0,8535000,465000,2685000,0,0.039383825417201604
1,Ohio,1,8285000,715000,2685000,0,0.03507060333761226
2,Ohio,2,8025000,970000,2690000,0,0.03128797603765489
3,Ohio,3,7765000,1220000,2700000,0,0.027984595635429627
4,Ohio,4,7560000,1415000,2710000,0,0.02516046213093668
5,Ohio,5,7370000,1595000,2720000,0,0.022250748823277346
6,Ohio,6,7200000,1750000,2735000,0,0.020299529311082268
7,Ohio,7,6970000,1950000,2765000,0,0.018502353444586797
8,Ohio,8,6785000,2100000,2800000,0,0.01687633718442423
9,Ohio,9,6545000,2315000,2825000,0,0.015301668806161538
10,Ohio,10,6385000,2435000,2865000,0,0.014240479246897548
11,Ohio,11,6195000,2565000,2925000,0,0.013555840821565938
12,Ohio,12,6020000,2670000,2995000,0,0.01276850663243459
13,Ohio,13,5895000,2725000,3065000,0,0.012083868207102983
14,Ohio,14,5710000,2760000,3210000,5000,0.011450577663671246
15,Ohio,15,5610000,2735000,3335000,5000,0.01097133076593912
16,Ohio,16,5505000,2675000,3500000,5000,0.010714591356439769
17,Ohio,17,5365000,2660000,3650000,10000,0.010474967907573707
18,Ohio,18,5250000,2565000,3855000,15000,0.010218228498074352
19,Ohio,19,5140000,2410000,4115000,20000,0.01006418485237474
20,Ohio,20,5070000,2275000,4320000,20000,0.00989302524604184
21,Ohio,21,4985000,2105000,4570000,25000,0.00975609756097552
22,Ohio,22,4915000,1845000,4895000,30000,0.00963628583654249
23,Ohio,23,4830000,1715000,5110000,30000,0.00955070603337604
24,Ohio,24,4755000,1515000,5385000,30000,0.00949935815147617
25,Ohio,25,4695000,1340000,5620000,30000,0.009430894308943009
26,Ohio,26,4615000,1190000,5850000,30000,0.009430894308943009
27,Ohio,27,4520000,985000,6150000,30000,0.009413778348309719
28,Ohio,28,4455000,840000,6360000,30000,0.009396662387676427
29,Ohio,29,4380000,615000,6660000,30000,0.009379546427043138
30,Ohio,30,4335000,540000,6780000,30000,0.009328198545143267
31,Ohio,31,4245000,450000,6960000,30000,0.009293966623876687
32,Ohio,32,4165000,340000,7150000,30000,0.009276850663243397
33,Ohio,33,4100000,245000,7310000,30000,0.009242618741976816
34,Ohio,34,4040000,210000,7405000,30000,0.009242618741976816
35,Ohio,35,4015000,95000,7545000,30000,0.009242618741976816
36,Ohio,36,3975000,80000,7600000,30000,0.009242618741976816
37,Ohio,37,3945000,50000,7660000,30000,0.009242618741976816
38,Ohio,38,3905000,45000,7705000,30000,0.009242618741976816
39,Ohio,39,3870000,30000,7755000,30000,0.009242618741976816
40,Ohio,40,3840000,30000,7785000,30000,0.009242618741976816
41,Ohio,41,3795000,30000,7830000,30000,0.009242618741976816
42,Ohio,42,3775000,20000,7860000,30000,0.009225502781343526
43,Ohio,43,3760000,10000,7885000,30000,0.009208386820710237
44,Ohio,44,3750000,10000,7895000,30000,0.009208386820710237
45,Ohio,45,3690000,40000,7925000,30000,0.009208386820710237
46,Ohio,46,3670000,20000,7965000,30000,0.009191270860076947
47,Ohio,47,3675000,0,7980000,30000,0.009191270860076947
48,Ohio,48,3650000,5000,8000000,30000,0.009191270860076947
49,Ohio,49,3640000,10000,8005000,30000,0.009191270860076947
50,Ohio,50,3635000,15000,8005000,30000,0.009174154899443655
51,Ohio,51,3625000,5000,8025000,30000,0.009157038938810366
52,Ohio,52,3610000,15000,8030000,30000,0.009139922978177076
53,Ohio,53,3640000,0,8015000,30000,0.009105691056910495
54,Ohio,54,3630000,5000,8020000,30000,0.009088575096277206
55,Ohio,55,3660000,0,7995000,30000,0.009037227214377335
56,Ohio,56,3640000,20000,7995000,30000,0.009037227214377335
57,Ohio,57,3640000,5000,8010000,30000,0.009020111253744046
58,Ohio,58,3635000,35000,7985000,30000,0.008985879332477464
59,Ohio,59,3640000,10000,8005000,30000,0.008951647411210883
60,Ohio,60,3645000,5000,8005000,30000,0.008917415489944304
61,Ohio,61,3620000,30000,8005000,30000,0.008900299529311012
62,Ohio,62,3625000,20000,8010000,30000,0.008866067608044433
63,Ohio,63,3625000,5000,8025000,30000,0.008848951647411143
64,Ohio,64,3620000,10000,8025000,30000,0.008831835686777853
65,Ohio,65,3620000,20000,8015000,30000,0.008780487804877982
66,Ohio,66,3610000,5000,8040000,30000,0.0087462558836114
67,Ohio,67,3650000,5000,8000000,30000,0.008729139922978111
68,Ohio,68,3645000,10000,8000000,30000,0.008712023962344821
69,Ohio,69,3655000,10000,7990000,30000,0.00866067608044495
70,Ohio,70,3670000,0,7985000,30000,0.008609328198545079
71,Ohio,71,3680000,20000,7955000,30000,0.00854086435601192
72,Ohio,72,3705000,0,7950000,30000,0.008506632434745339
73,Ohio,73,3725000,10000,7920000,30000,0.008506632434745339
74,Ohio,74,3740000,10000,7905000,30000,0.008455284552845466
75,Ohio,75,3730000,25000,7900000,30000,0.008438168592212176
76,Ohio,76,3745000,20000,7890000,30000,0.008403936670945597
77,Ohio,77,3750000,15000,7890000,30000,0.008369704749679015
78,Ohio,78,3830000,10000,7815000,30000,0.008352588789045726
79,Ohio,79,3825000,30000,7800000,30000,0.008335472828412436
80,Ohio,80,3860000,15000,7780000,30000,0.008318356867779146
81,Ohio,81,3870000,30000,7755000,30000,0.008232777064612694
82,Ohio,82,3915000,20000,7720000,30000,0.008198545143346113
83,Ohio,83,3915000,20000,7720000,30000,0.008130081300812952
84,Ohio,84,3940000,25000,7690000,30000,0.00802738553701321
85,Ohio,85,3965000,20000,7670000,30000,0.007958921694480047
86,Ohio,86,3980000,30000,7645000,30000,0.007873341891313598
87,Ohio,87,4050000,10000,7595000,30000,0.0077535301668805665
88,Ohio,88,4030000,30000,7595000,30000,0.007685066324347407
89,Ohio,89,4085000,5000,7565000,30000,0.007650834403080827
90,Ohio,90,4110000,30000,7515000,30000,0.007548138639281086
91,Ohio,91,4165000,10000,7480000,30000,0.007531022678647796
92,Ohio,92,4180000,30000,7445000,30000,0.007462558836114635
93,Ohio,93,4215000,25000,7415000,30000,0.007394094993581474
94,Ohio,94,4275000,30000,7350000,30000,0.007376979032948184
95,Ohio,95,4365000,15000,7275000,30000,0.007308515190415023
96,Ohio,96,4415000,30000,7210000,30000,0.007291399229781733
